"Datum (UTC)","Nicht Erneuerbar","Erneuerbar","Last","Day-Ahead Auktion","Intraday kontinuierlich, Durchschnittspreis","CO2 Emissionszertifikate, Auktion DE"
2022-06-22T19:00:00.000Z,34.797,11.436,53.936,399.3,406.57,83
2022-06-22T20:00:00.000Z,34.383,12.152,52.228,374.55,390.92,83
2022-06-22T21:00:00.000Z,33.915,12.481,48.637,299.58,334.85,83
2022-06-22T22:00:00.000Z,34.25,11.769,45.533,288.59,307.56,83
2022-06-22T23:00:00.000Z,34.127,11.259,43.712,257.91,291.08,83
2022-06-23T00:00:00.000Z,33.706,10.568,42.612,250.11,271.51,83
2022-06-23T01:00:00.000Z,33.464,10.206,42.603,245.82,261.61,83
2022-06-23T02:00:00.000Z,33.861,10.29,43.617,255.08,261.57,83
2022-06-23T03:00:00.000Z,34.276,11.207,45.749,279.68,269.8,83
2022-06-23T04:00:00.000Z,35.148,13.451,52.481,336.1,318.57,83
2022-06-23T05:00:00.000Z,35.47,17.871,57.171,363.35,360.59,83
2022-06-23T06:00:00.000Z,35.206,23.71,60.436,350.39,348.89,83
2022-06-23T07:00:00.000Z,33.748,31.297,61.554,316.23,259.26,83
2022-06-23T08:00:00.000Z,31.974,38.056,62.979,277.83,240.02,83
2022-06-23T09:00:00.000Z,30.875,42.684,64.69,246.34,227.98,83
2022-06-23T10:00:00.000Z,29.969,45.104,64.912,240.7,220.68,83
2022-06-23T11:00:00.000Z,29.141,45.583,64.678,227.92,203.06,83
2022-06-23T12:00:00.000Z,29.359,44.378,63.792,228,210.72,83
2022-06-23T13:00:00.000Z,29.646,41.774,62.67,248.7,224.99,83
2022-06-23T14:00:00.000Z,31.228,37.586,60.714,263.06,258.41,83
2022-06-23T15:00:00.000Z,32.544,31.763,59.942,333.96,315.61,83
2022-06-23T16:00:00.000Z,33.028,24.764,59.476,367.43,372.56,83
2022-06-23T17:00:00.000Z,32.719,19.421,58.694,429.06,468.81,83
2022-06-23T18:00:00.000Z,32.81,18.287,56.947,413.99,472.05,83
2022-06-23T19:00:00.000Z,32.494,21.124,54.782,358.95,420.85,83
2022-06-23T20:00:00.000Z,31.443,25.28,53.462,292.36,296.78,83
2022-06-23T21:00:00.000Z,28.605,27.633,50.073,210.37,223.1,83
2022-06-23T22:00:00.000Z,25.889,28.7,47.115,224.84,205,83
2022-06-23T23:00:00.000Z,24.225,28.841,46.323,211.69,179.62,83
2022-06-24T00:00:00.000Z,23.666,29.018,45.299,204.21,144.98,83
2022-06-24T01:00:00.000Z,23.393,27.322,45.574,218.93,131.33,83
2022-06-24T02:00:00.000Z,23.906,25.966,45.85,223.23,158.41,83
2022-06-24T03:00:00.000Z,25.493,25.079,48.397,231.6,174.42,83
2022-06-24T04:00:00.000Z,29.313,25.914,54.326,302.85,227.54,83
2022-06-24T05:00:00.000Z,30.754,27.339,59.42,335.17,289.29,83
2022-06-24T06:00:00.000Z,31.284,29.375,61.699,345.74,316.49,83
2022-06-24T07:00:00.000Z,31.081,34.132,63.148,329.98,284.84,83
2022-06-24T08:00:00.000Z,29.709,38.3,64.849,304.03,246.61,83
2022-06-24T09:00:00.000Z,30.119,40.222,65.313,263.8,265.93,82.9
2022-06-24T10:00:00.000Z,29.656,42.436,65.229,244.01,265.28,82.9
2022-06-24T11:00:00.000Z,28.953,42.338,64.538,240.72,269.49,82.9
2022-06-24T12:00:00.000Z,28.842,39.749,62.952,214.81,281.97,82.9
2022-06-24T13:00:00.000Z,28.806,36.925,62.307,243.18,256.07,82.9
2022-06-24T14:00:00.000Z,29.635,32.261,60.334,245.47,291.47,82.9
2022-06-24T15:00:00.000Z,29.736,25.701,60.108,296.41,348.46,82.9
2022-06-24T16:00:00.000Z,30.24,20.322,59.797,322,348.67,82.9
2022-06-24T17:00:00.000Z,30.762,16.886,57.823,329.94,359.26,82.9
2022-06-24T18:00:00.000Z,30.631,15.164,55.67,335.2,332.79,82.9
2022-06-24T19:00:00.000Z,30.923,14.2,52.475,330.92,328.42,82.9
2022-06-24T20:00:00.000Z,30.558,13.666,49.942,320,331.38,82.9
2022-06-24T21:00:00.000Z,30.386,13.813,46.42,264.47,292.03,82.9
2022-06-24T22:00:00.000Z,26.293,14.122,44.991,260.65,284.61,82.9
2022-06-24T23:00:00.000Z,25.913,14.101,43.074,236.9,248.74,82.9
2022-06-25T00:00:00.000Z,25.488,14.006,41.594,214.91,215.96,82.9
2022-06-25T01:00:00.000Z,25.251,13.717,40.634,217.08,205.61,82.9
2022-06-25T02:00:00.000Z,25.332,13.507,40.399,203.74,196.93,82.9
2022-06-25T03:00:00.000Z,25.622,13.707,40.368,209.06,193.59,82.9
2022-06-25T04:00:00.000Z,25.837,14.959,42.368,226.73,206.87,82.9
2022-06-25T05:00:00.000Z,25.851,17.703,44.795,261.09,246.96,82.9
2022-06-25T06:00:00.000Z,25.826,22.343,48.392,269.03,270.83,82.9
2022-06-25T07:00:00.000Z,25.469,28.95,51.076,228.26,233.87,82.9
2022-06-25T08:00:00.000Z,24.842,34.603,52.998,185.73,198.42,82.9
2022-06-25T09:00:00.000Z,24.305,38.095,53.726,184.96,190.68,82.9
2022-06-25T10:00:00.000Z,23.778,39.581,53.107,197.65,182.5,82.9
2022-06-25T11:00:00.000Z,23.077,39.399,51.844,180.43,166.79,82.9
2022-06-25T12:00:00.000Z,22.672,37.591,50.678,164.06,140.42,82.9
2022-06-25T13:00:00.000Z,23.457,34.465,49.791,184.94,173.05,82.9
2022-06-25T14:00:00.000Z,25.075,30.517,48.997,220.66,196.46,82.9
2022-06-25T15:00:00.000Z,26.505,25.124,49.261,269.07,248.39,82.9
2022-06-25T16:00:00.000Z,27.709,18.383,49.39,271.57,286.01,82.9
2022-06-25T17:00:00.000Z,28.203,12.877,48.466,314.1,331.07,82.9
2022-06-25T18:00:00.000Z,28.277,10.007,47.12,327.17,345.42,82.9
2022-06-25T19:00:00.000Z,28.064,9.251,45.642,322.68,342.21,82.9
2022-06-25T20:00:00.000Z,27.774,9.42,44.58,324.02,337.66,82.9
2022-06-25T21:00:00.000Z,27.348,10.068,41.808,294.94,328.24,82.9
2022-06-25T22:00:00.000Z,26.191,11.336,39.372,288.91,303.83,82.9
2022-06-25T23:00:00.000Z,24.771,12.119,38.178,261.33,270.5,82.9
2022-06-26T00:00:00.000Z,24.696,12.482,37.02,217.9,231.82,82.9
2022-06-26T01:00:00.000Z,24.091,12.481,36.925,206.62,216.58,82.9
2022-06-26T02:00:00.000Z,23.634,12.884,36.973,196.78,225.23,82.9
2022-06-26T03:00:00.000Z,23.357,12.669,36.583,180.25,211.9,82.9
2022-06-26T04:00:00.000Z,22.836,14.025,37.259,174.44,218.73,82.9
2022-06-26T05:00:00.000Z,21.973,17.227,39.302,167.67,218.97,82.9
2022-06-26T06:00:00.000Z,21.917,23.268,42.507,155.09,217.08,82.9
2022-06-26T07:00:00.000Z,21.345,30.627,45.666,112.14,168.67,82.9
2022-06-26T08:00:00.000Z,20.275,36.362,47.63,101.36,132.96,82.9
2022-06-26T09:00:00.000Z,19.275,39.825,49.398,95,94.61,82.9
2022-06-26T10:00:00.000Z,19.01,40.901,49.875,83.02,98.93,82.9
2022-06-26T11:00:00.000Z,19.058,39.409,48.457,79.82,96.91,82.9
2022-06-26T12:00:00.000Z,19.553,37.125,47.155,79.82,92.35,82.9
2022-06-26T13:00:00.000Z,21.067,33.859,46.112,112.45,151.4,82.9
2022-06-26T14:00:00.000Z,22.604,29.891,46.037,176.23,214.36,82.9
2022-06-26T15:00:00.000Z,24.784,24.267,46.903,218.31,267.75,82.9
2022-06-26T16:00:00.000Z,26.427,18.51,47.074,289.02,339.8,82.9
2022-06-26T17:00:00.000Z,28.799,13.681,46.725,324.79,342.96,82.9
2022-06-26T18:00:00.000Z,30.297,11.289,46.415,333.38,373.33,82.9
2022-06-26T19:00:00.000Z,30.746,11.251,45.546,334.19,351.35,82.9
2022-06-26T20:00:00.000Z,30.741,12.381,45.153,335.71,355.64,82.9
2022-06-26T21:00:00.000Z,30.508,13.438,42.646,315.87,326.78,82.9
2022-06-26T22:00:00.000Z,29.963,14.15,40.969,295.62,288.56,82.9
2022-06-26T23:00:00.000Z,29.794,13.71,40.532,263.7,263.81,82.9
2022-06-27T00:00:00.000Z,29.782,13.16,40.07,258.07,254.82,82.9
2022-06-27T01:00:00.000Z,29.98,13.604,40.214,256.14,255.05,82.9
2022-06-27T02:00:00.000Z,30.572,12.657,41.168,254.55,249.54,82.9
2022-06-27T03:00:00.000Z,31.862,12.603,44.201,268.87,250.9,82.9
2022-06-27T04:00:00.000Z,33.41,14.384,51.174,330.91,307.41,82.9
2022-06-27T05:00:00.000Z,34.022,17.009,57.083,357.94,342.76,82.9
2022-06-27T06:00:00.000Z,34.368,21.522,60.602,371.07,379,82.9
2022-06-27T07:00:00.000Z,34.431,25.823,62.209,348.38,369.99,82.9
2022-06-27T08:00:00.000Z,34.412,30.207,63.649,332.54,377.27,82.9
2022-06-27T09:00:00.000Z,34.27,33.549,64.871,293.5,363.08,82.9
2022-06-27T10:00:00.000Z,33.884,35.009,64.427,268,363.59,82.9
2022-06-27T11:00:00.000Z,33.888,34.987,63.985,250.91,374.98,82.9
2022-06-27T12:00:00.000Z,34.037,34.196,63.101,251.87,366.05,82.9
2022-06-27T13:00:00.000Z,33.975,33.536,61.597,259.91,362,82.9
2022-06-27T14:00:00.000Z,33.515,32.623,61.106,288.57,348.99,82.9
2022-06-27T15:00:00.000Z,33.529,28.95,61.644,340.91,329.71,82.9
2022-06-27T16:00:00.000Z,34.938,23.778,61.158,378.59,354.2,82.9
2022-06-27T17:00:00.000Z,35.303,19.891,59.856,443.5,392.67,82.9
2022-06-27T18:00:00.000Z,35.053,17.925,57.564,390.37,368.46,82.9
2022-06-27T19:00:00.000Z,35.191,15.787,54.709,375.64,353.45,82.9
2022-06-27T20:00:00.000Z,35.112,15.756,52.776,372.17,351.14,82.9
2022-06-27T21:00:00.000Z,33.625,15.156,49.368,347.81,284.39,82.9
2022-06-27T22:00:00.000Z,32.751,13.867,46.047,266.05,265.71,82.9
2022-06-27T23:00:00.000Z,32.408,12.605,43.809,272.47,275.95,82.9
2022-06-28T00:00:00.000Z,32.129,12.023,42.555,254.91,275.8,82.9
2022-06-28T01:00:00.000Z,32.196,12.057,42.87,256.31,267.08,82.9
2022-06-28T02:00:00.000Z,32.458,12.08,43.784,267.66,271.12,82.9
2022-06-28T03:00:00.000Z,33.005,12.465,46.156,282.41,268.01,82.9
2022-06-28T04:00:00.000Z,34.474,14.623,52.768,359.1,294.39,82.9
2022-06-28T05:00:00.000Z,34.632,18.528,57.989,381.88,345.13,82.9
2022-06-28T06:00:00.000Z,34.569,23.998,61.167,400.93,324.62,82.9
2022-06-28T07:00:00.000Z,33.459,30.221,62.259,372.62,258.13,82.9
2022-06-28T08:00:00.000Z,31.934,35.529,63.687,313.99,220.64,82.9
2022-06-28T09:00:00.000Z,30.983,38.443,64.966,270.09,212.28,82.9
2022-06-28T10:00:00.000Z,30.235,39.082,64.398,250.41,219.87,82.9
2022-06-28T11:00:00.000Z,29.745,38.601,63.293,259.7,220.65,82.9
2022-06-28T12:00:00.000Z,30.404,36.84,61.924,252.43,226.96,82.9
2022-06-28T13:00:00.000Z,32.235,33.837,60.168,299,250.18,82.9
2022-06-28T14:00:00.000Z,33.01,29.884,59.3,324.02,263.35,82.9
2022-06-28T15:00:00.000Z,34.961,24.314,58.998,368.83,334.97,82.9
2022-06-28T16:00:00.000Z,35.946,18.584,58.63,434.99,410.34,82.9
2022-06-28T17:00:00.000Z,36.789,14.032,57.396,470.9,458.62,82.9
2022-06-28T18:00:00.000Z,36.77,11.38,55.777,453.14,449.52,82.9
2022-06-28T19:00:00.000Z,36.161,11.178,53.445,410.92,407.2,82.9
2022-06-28T20:00:00.000Z,35.95,13.14,51.604,396.38,384.65,82.9
2022-06-28T21:00:00.000Z,35.077,15.462,47.922,337.23,314.09,82.9
2022-06-28T22:00:00.000Z,32.052,17.348,45.643,275.06,250.99,82.9
2022-06-28T23:00:00.000Z,31.582,18.845,44.863,261.27,243.51,82.9
2022-06-29T00:00:00.000Z,30.872,18.954,44.093,246.47,235.7,82.9
2022-06-29T01:00:00.000Z,30.773,18.417,43.269,238,264.09,82.9
2022-06-29T02:00:00.000Z,30.836,17.615,43.838,243.27,251.14,82.9
2022-06-29T03:00:00.000Z,31.697,17.298,46.38,254.02,262.86,82.9
2022-06-29T04:00:00.000Z,34.272,18.321,52.922,315.46,319.55,82.9
2022-06-29T05:00:00.000Z,35.348,19.683,57.923,350.85,344.9,82.9
2022-06-29T06:00:00.000Z,35.577,22.355,61.004,386.95,361.19,82.9
2022-06-29T07:00:00.000Z,35.436,26.042,62.374,365.41,343.73,82.9
2022-06-29T08:00:00.000Z,35.259,29.6,63.623,329.64,296.47,82.9
2022-06-29T09:00:00.000Z,34.636,32.123,64.425,320.93,268.82,82.9
2022-06-29T10:00:00.000Z,33.719,34.349,63.87,303.91,279.82,82.9
2022-06-29T11:00:00.000Z,33.607,35.723,62.737,291.4,266.07,82.9
2022-06-29T12:00:00.000Z,33.785,35.508,61.752,294.55,265.57,82.9
2022-06-29T13:00:00.000Z,33.956,33.986,61.125,300.85,270.66,82.9
2022-06-29T14:00:00.000Z,33.936,31.677,60.675,308.91,284.51,82.9
2022-06-29T15:00:00.000Z,35.078,27.653,60.048,341.07,317.51,82.9
2022-06-29T16:00:00.000Z,35.376,22.599,59.889,368.86,367.3,82.9
2022-06-29T17:00:00.000Z,35.421,18.442,59.143,390.9,401.87,82.9
2022-06-29T18:00:00.000Z,35.364,15.685,56.933,390,408.6,82.9
2022-06-29T19:00:00.000Z,34.695,15.257,54.884,366.9,387.02,82.9
2022-06-29T20:00:00.000Z,34.357,16.543,53.148,352.77,365.6,82.9
2022-06-29T21:00:00.000Z,34.186,17.519,49.469,275.58,317.72,82.9
2022-06-29T22:00:00.000Z,33.414,17.71,46.534,285.04,315.07,82.9
2022-06-29T23:00:00.000Z,32.014,17.407,45.015,272.58,279.87,82.9
2022-06-30T00:00:00.000Z,31.757,15.428,43.9,274.72,320.8,82.9
2022-06-30T01:00:00.000Z,31.435,14.656,44.076,278,270.93,82.9
2022-06-30T02:00:00.000Z,31.653,14.205,44.952,267.63,265.51,82.9
2022-06-30T03:00:00.000Z,32.447,14.129,46.982,277.86,266.43,82.9
2022-06-30T04:00:00.000Z,34.879,16.051,53.359,339.77,335.76,82.9
2022-06-30T05:00:00.000Z,35.416,18.894,58.459,369.89,362.65,82.9
2022-06-30T06:00:00.000Z,35.564,24.552,61.89,379.63,369.5,82.9
2022-06-30T07:00:00.000Z,34.884,31.864,62.854,341.75,302.23,82.9
2022-06-30T08:00:00.000Z,33.791,37.963,64.305,299.02,267.03,82.9
2022-06-30T09:00:00.000Z,33.097,41.206,65.748,274.02,255.17,82.9
2022-06-30T10:00:00.000Z,32.613,42.453,65.636,276.32,249.24,82.9
2022-06-30T11:00:00.000Z,32.985,42.303,64.823,268.97,256.23,82.9
2022-06-30T12:00:00.000Z,33.1,40.589,63.634,278.07,265.62,82.9
2022-06-30T13:00:00.000Z,33.778,37.212,62.573,285.79,275.75,82.9
2022-06-30T14:00:00.000Z,34.998,31.769,61.576,324.09,319.95,82.9
2022-06-30T15:00:00.000Z,34.999,26.624,61.12,372.44,360.28,82.9
2022-06-30T16:00:00.000Z,34.799,23.104,60.605,409.41,402.16,82.9
2022-06-30T17:00:00.000Z,35.207,20.049,59.316,479,426.92,82.9
2022-06-30T18:00:00.000Z,35.113,18.527,57.501,450,393.81,82.9
2022-06-30T19:00:00.000Z,35.042,18.911,55.745,394.21,351.53,82.9
2022-06-30T20:00:00.000Z,34.386,20.392,54.005,355.17,324.41,82.9
2022-06-30T21:00:00.000Z,30.97,21.313,50.261,258.08,251.28,82.9
2022-06-30T22:00:00.000Z,29.186,21.393,47.365,268.71,232.04,82.9
2022-06-30T23:00:00.000Z,29.194,20.221,45.553,265.86,229.81,82.9
2022-07-01T00:00:00.000Z,29.348,19.25,44.833,268.01,235.74,82.9
2022-07-01T01:00:00.000Z,29.383,19.028,44.43,266.12,230.16,82.9
2022-07-01T02:00:00.000Z,29.477,19.809,45.314,265.38,228.69,82.9
2022-07-01T03:00:00.000Z,30.245,21.331,47.753,282.13,242.54,82.9
2022-07-01T04:00:00.000Z,32.669,23.003,53.637,355.19,274.34,82.9
2022-07-01T05:00:00.000Z,33.249,24.475,58.668,378.85,309.76,82.9
2022-07-01T06:00:00.000Z,33.558,26.012,61.504,385.19,317.49,82.9
2022-07-01T07:00:00.000Z,33.725,26.624,62.174,378,321.71,82.9
2022-07-01T08:00:00.000Z,33.519,27.639,63.288,360.06,322.1,82.9
2022-07-01T09:00:00.000Z,33.301,29.574,64.277,354.77,322.79,88.22
2022-07-01T10:00:00.000Z,32.852,31.627,63.581,325.63,307.77,88.22
2022-07-01T11:00:00.000Z,31.913,33.301,63.111,300.72,283.08,88.22
2022-07-01T12:00:00.000Z,30.825,34.223,61.351,266.68,256.78,88.22
2022-07-01T13:00:00.000Z,30.849,33.429,59.858,261.06,252.91,88.22
2022-07-01T14:00:00.000Z,30.459,32.524,58.468,220.69,230.84,88.22
2022-07-01T15:00:00.000Z,31.573,29.772,58.369,259.95,270.65,88.22
2022-07-01T16:00:00.000Z,32.762,26.096,57.56,289.07,300.48,88.22
2022-07-01T17:00:00.000Z,33.722,21.578,56.4,329.39,320.8,88.22
2022-07-01T18:00:00.000Z,33.716,17.504,54.104,359.56,315.08,88.22
2022-07-01T19:00:00.000Z,33.193,15.322,52.035,356.91,295.76,88.22
2022-07-01T20:00:00.000Z,32.712,14.355,49.917,385,303.71,88.22
2022-07-01T21:00:00.000Z,29.993,14.928,47.034,362.3,268.49,88.22
2022-07-01T22:00:00.000Z,28.248,14.828,44.378,285.72,238.82,88.22
2022-07-01T23:00:00.000Z,27.031,14.632,42.479,255,242.33,88.22
2022-07-02T00:00:00.000Z,25.891,15.122,40.883,237.2,243.18,88.22
2022-07-02T01:00:00.000Z,25.028,15.279,40.621,230.71,221.75,88.22
2022-07-02T02:00:00.000Z,24.618,15.225,40.362,222.31,218.88,88.22
2022-07-02T03:00:00.000Z,24.45,15.487,40.44,214.2,212.97,88.22
2022-07-02T04:00:00.000Z,24.57,17.822,42.009,233.84,235.52,88.22
2022-07-02T05:00:00.000Z,24.334,22.19,45.066,244.56,239.8,88.22
2022-07-02T06:00:00.000Z,23.209,29.202,48.708,208.6,220.76,88.22
2022-07-02T07:00:00.000Z,21.214,38.762,51.466,154.08,166.71,88.22
2022-07-02T08:00:00.000Z,19.175,46.937,53.641,125,112.61,88.22
2022-07-02T09:00:00.000Z,18.197,51.004,54.583,113.85,92.62,88.22
2022-07-02T10:00:00.000Z,16.778,52.378,53.413,89.37,79.06,88.22
2022-07-02T11:00:00.000Z,16.739,51.391,51.671,76.33,66.9,88.22
2022-07-02T12:00:00.000Z,16.982,49.472,50.242,89.34,89.71,88.22
2022-07-02T13:00:00.000Z,16.875,45.133,49.621,89.17,76.65,88.22
2022-07-02T14:00:00.000Z,19.244,39.984,49.331,131.11,97.28,88.22
2022-07-02T15:00:00.000Z,23.283,32.567,49.619,240.3,197.06,88.22
2022-07-02T16:00:00.000Z,25.563,23.468,48.882,285.03,242.48,88.22
2022-07-02T17:00:00.000Z,26.48,15.621,48.097,350,310.87,88.22
2022-07-02T18:00:00.000Z,26.658,11.641,46.728,362.85,327.27,88.22
2022-07-02T19:00:00.000Z,26.59,11.732,44.964,359.96,330.87,88.22
2022-07-02T20:00:00.000Z,26.48,14.154,44.834,353.44,314.85,88.22
2022-07-02T21:00:00.000Z,26.065,16.672,43.106,302.17,258.95,88.22
2022-07-02T22:00:00.000Z,25.158,17.963,40.577,270.08,239.84,88.22
2022-07-02T23:00:00.000Z,24.323,18.227,38.907,237.95,211.81,88.22
2022-07-03T00:00:00.000Z,23.187,17.964,37.909,199.08,166.39,88.22
2022-07-03T01:00:00.000Z,22.937,17.036,37.342,195.6,168.5,88.22
2022-07-03T02:00:00.000Z,22.357,16.101,36.957,185.6,176.69,88.22
2022-07-03T03:00:00.000Z,21.96,15.415,36.449,182.71,190.09,88.22
2022-07-03T04:00:00.000Z,21.963,16.647,37.354,176.71,195.09,88.22
2022-07-03T05:00:00.000Z,21.92,20.06,39.536,192.31,216.39,88.22
2022-07-03T06:00:00.000Z,21.505,26.411,42.958,185.07,200.13,88.22
2022-07-03T07:00:00.000Z,20.858,34.687,46.255,170.26,167.9,88.22
2022-07-03T08:00:00.000Z,19.231,41.228,48.349,128.2,109.23,88.22
2022-07-03T09:00:00.000Z,18.708,44.697,49.209,107.43,106.9,88.22
2022-07-03T10:00:00.000Z,17.716,46.196,49.288,93.1,109.85,88.22
2022-07-03T11:00:00.000Z,16.65,46.2,47.934,68.55,89.57,88.22
2022-07-03T12:00:00.000Z,16.679,44.886,46.669,65.82,87.56,88.22
2022-07-03T13:00:00.000Z,17.288,42.484,46.269,74.46,98.85,88.22
2022-07-03T14:00:00.000Z,19.521,38.891,46.543,123.8,111.49,88.22
2022-07-03T15:00:00.000Z,23,33.593,47.539,175.99,157.62,88.22
2022-07-03T16:00:00.000Z,25.821,26.247,47.896,272.77,228.48,88.22
2022-07-03T17:00:00.000Z,27.036,20.23,48.16,327,295.32,88.22
2022-07-03T18:00:00.000Z,27.411,16.685,47.796,340.1,317.07,88.22
2022-07-03T19:00:00.000Z,27.593,15.24,46.674,348.43,315.82,88.22
2022-07-03T20:00:00.000Z,27.745,16.267,47.217,348.45,318.43,88.22
2022-07-03T21:00:00.000Z,27.735,17.279,44.795,333.06,301.81,88.22
2022-07-03T22:00:00.000Z,27.026,16.44,42.15,319.65,236.5,88.22
2022-07-03T23:00:00.000Z,26.27,15.612,40.764,277.83,219.87,88.22
2022-07-04T00:00:00.000Z,25.757,14.883,39.85,265.16,189.1,88.22
2022-07-04T01:00:00.000Z,26.048,13.853,39.475,254.35,203.2,88.22
2022-07-04T02:00:00.000Z,26.774,13.788,40.513,258.03,214.96,88.22
2022-07-04T03:00:00.000Z,27.251,13.868,43.206,302.44,261.69,88.22
2022-07-04T04:00:00.000Z,27.76,15.206,50.851,361.88,340.24,88.22
2022-07-04T05:00:00.000Z,27.904,18.998,56.361,376,386.45,88.22
2022-07-04T06:00:00.000Z,27.809,25.642,60.186,385.17,401.23,88.22
2022-07-04T07:00:00.000Z,27.456,33.025,61.12,366,378.44,88.22
2022-07-04T08:00:00.000Z,26.819,39.601,62.226,291.7,335.3,88.22
2022-07-04T09:00:00.000Z,26.226,44.691,64.271,221.3,260.91,88.22
2022-07-04T10:00:00.000Z,25.155,48.111,64.491,181.8,206.07,88.22
2022-07-04T11:00:00.000Z,22.625,50.048,63.32,184.36,190.75,88.22
2022-07-04T12:00:00.000Z,22.693,49.897,63.524,172.35,169,88.22
2022-07-04T13:00:00.000Z,22.628,47.722,62.461,171.19,147.64,88.22
2022-07-04T14:00:00.000Z,25.24,43.451,61.124,182.64,174.91,88.22
2022-07-04T15:00:00.000Z,28.518,37.412,60.445,211.1,241.61,88.22
2022-07-04T16:00:00.000Z,29.982,29.837,59.87,329.99,372.22,88.22
2022-07-04T17:00:00.000Z,31.05,23.487,59.156,379.62,427.18,88.22
2022-07-04T18:00:00.000Z,31.804,18.41,56.411,398.72,429.47,88.22
2022-07-04T19:00:00.000Z,32.747,16.175,54.212,385.52,419.39,88.22
2022-07-04T20:00:00.000Z,32.765,15.158,51.922,396.92,397.47,88.22
2022-07-04T21:00:00.000Z,32.73,14.925,48.116,379.64,374.78,88.22
2022-07-04T22:00:00.000Z,32.383,14.89,45.24,359.96,365.3,88.22
2022-07-04T23:00:00.000Z,31.989,14.6,43.562,319.24,328.77,88.22
2022-07-05T00:00:00.000Z,31.462,14.451,42.695,309.33,304.05,88.22
2022-07-05T01:00:00.000Z,31.264,14.337,42.974,301.08,288.81,88.22
2022-07-05T02:00:00.000Z,31.131,14.088,43.766,299.91,283.63,88.22
2022-07-05T03:00:00.000Z,31.8,14.586,46.176,324.82,298.73,88.22
2022-07-05T04:00:00.000Z,32.662,16.21,52.779,380.47,368.24,88.22
2022-07-05T05:00:00.000Z,33.113,20.935,57.787,412.59,391.99,88.22
2022-07-05T06:00:00.000Z,32.586,28.39,61.467,409.61,372.46,88.22
2022-07-05T07:00:00.000Z,30.345,36.989,62.722,338.68,315.06,88.22
2022-07-05T08:00:00.000Z,28.321,43.185,64.436,283.72,248.07,88.22
2022-07-05T09:00:00.000Z,26.92,46.181,64.941,286.6,228.67,88.22
2022-07-05T10:00:00.000Z,27.428,47.451,65.231,243.95,222.68,88.22
2022-07-05T11:00:00.000Z,26.778,48.412,64.951,227.94,216.48,88.22
2022-07-05T12:00:00.000Z,24.999,48.221,63.938,210.95,186.13,88.22
2022-07-05T13:00:00.000Z,25.48,46.628,63.271,213.06,193.55,88.22
2022-07-05T14:00:00.000Z,27.146,42.894,62.296,237.8,227.97,88.22
2022-07-05T15:00:00.000Z,28.92,37.387,61.042,301.14,308.25,88.22
2022-07-05T16:00:00.000Z,30.064,30.773,60.291,336.25,364.39,88.22
2022-07-05T17:00:00.000Z,30.699,23.781,59.299,363.98,392.59,88.22
2022-07-05T18:00:00.000Z,30.723,18.941,56.98,370,411.3,88.22
2022-07-05T19:00:00.000Z,30.657,16.948,54.152,370.4,400.19,88.22
2022-07-05T20:00:00.000Z,30.538,16.293,51.92,378.29,406.37,88.22
2022-07-05T21:00:00.000Z,30.396,16.279,48.212,361.16,393.24,88.22
2022-07-05T22:00:00.000Z,29.728,16.138,45.705,351.39,356.08,88.22
2022-07-05T23:00:00.000Z,29.048,16.615,44.475,309.3,308.48,88.22
2022-07-06T00:00:00.000Z,28.807,16.447,43.351,293.84,280.81,88.22
2022-07-06T01:00:00.000Z,28.803,16.333,43.343,280.18,281.3,88.22
2022-07-06T02:00:00.000Z,28.879,16.375,44.083,299.44,285.53,88.22
2022-07-06T03:00:00.000Z,29.131,16.545,46.333,322.79,304.25,88.22
2022-07-06T04:00:00.000Z,29.509,17.749,52.6,389.83,367.43,88.22
2022-07-06T05:00:00.000Z,29.68,21.508,57.954,413.89,393.43,88.22
2022-07-06T06:00:00.000Z,29.287,27.818,60.914,406.93,393.39,88.22
2022-07-06T07:00:00.000Z,28.214,34.458,60.996,355.89,332.16,88.22
2022-07-06T08:00:00.000Z,28.146,39.205,63.532,287.9,280.64,88.22
2022-07-06T09:00:00.000Z,28.107,41.693,64.374,265.29,281.35,88.22
2022-07-06T10:00:00.000Z,28.016,45.059,64.474,230.68,273.4,88.22
2022-07-06T11:00:00.000Z,26.576,47.93,64.528,204.77,221.91,88.22
2022-07-06T12:00:00.000Z,24.242,49.592,63.543,172.44,196.23,88.22
2022-07-06T13:00:00.000Z,23.63,48.211,62.448,163.21,166.22,88.22
2022-07-06T14:00:00.000Z,25.578,43.844,60.869,180.04,205.04,88.22
2022-07-06T15:00:00.000Z,27.445,38.486,60.004,239.08,292.16,88.22
2022-07-06T16:00:00.000Z,28.207,32.498,59.715,313.06,380.21,88.22
2022-07-06T17:00:00.000Z,28.339,26.932,59.115,376.09,435.11,88.22
2022-07-06T18:00:00.000Z,28.397,22.676,56.713,387.46,417.03,88.22
2022-07-06T19:00:00.000Z,28.369,20.816,54.175,381.59,417.28,88.22
2022-07-06T20:00:00.000Z,28.147,20.514,51.978,379.91,411.47,88.22
2022-07-06T21:00:00.000Z,27.5,21.511,48.232,279.85,362.71,88.22
2022-07-06T22:00:00.000Z,26.476,22.263,46.115,267.5,309.94,88.22
2022-07-06T23:00:00.000Z,25.179,23.259,44.966,209,230.01,88.22
2022-07-07T00:00:00.000Z,24.278,23.404,44.785,195.77,218.58,88.22
